Year,Month,Temp
1990.0,1.0,61.07068956163195
1990.0,2.0,58.415462239583334
1990.0,3.0,58.96119791666666
1990.0,4.0,60.89000922309028
1990.0,5.0,61.81813151041667
1990.0,6.0,63.341710069444446
1990.0,7.0,64.42942165798611
1990.0,8.0,65.56714409722223
1990.0,9.0,66.0535888671875
1990.0,10.0,64.27098253038194
1990.0,11.0,64.34186740451389
1990.0,12.0,60.24788140190972
1991.0,1.0,57.52542860243055
1991.0,2.0,59.035791015625
1991.0,3.0,59.30616048177083
1991.0,4.0,60.01503092447917
1991.0,5.0,61.34241536458333
1991.0,6.0,62.09372287326389
1991.0,7.0,63.29301215277778
1991.0,8.0,65.86840277777779
1991.0,9.0,64.28314887152777
1991.0,10.0,62.51223958333333
1991.0,11.0,62.78075358072917
1991.0,12.0,60.806521267361106
1992.0,1.0,56.79713270399306
1992.0,2.0,57.43181694878472
1992.0,3.0,58.46120334201389
1992.0,4.0,59.47567816840278
1992.0,5.0,61.99418402777778
1992.0,6.0,64.37609049479167
1992.0,7.0,65.0101535373264
1992.0,8.0,66.08857421875
1992.0,9.0,66.27112630208333
1992.0,10.0,64.77382269965278
1992.0,11.0,63.40234375
1992.0,12.0,61.55918511284722
1993.0,1.0,57.212893337673606
1993.0,2.0,56.158268229166666
1993.0,3.0,58.523410373263886
1993.0,4.0,60.616748046875
1993.0,5.0,60.85058865017361
1993.0,6.0,63.133273654513886
1993.0,7.0,64.45300021701388
1993.0,8.0,64.71600206163194
1993.0,9.0,64.42586534288195
1993.0,10.0,63.53002658420139
1993.0,11.0,60.62392578125
1993.0,12.0,58.845814344618056
1994.0,1.0,57.03209092881944
1994.0,2.0,59.34031032986111
1994.0,3.0,58.91533745659722
1994.0,4.0,60.311946614583334
1994.0,5.0,61.585077582465274
1994.0,6.0,62.99885796440972
1994.0,7.0,65.53968370225695
1994.0,8.0,65.5927978515625
1994.0,9.0,65.24442816840278
1994.0,10.0,63.40595703125
1994.0,11.0,63.459971788194444
1994.0,12.0,59.18481716579861
1995.0,1.0,57.65116916232639
1995.0,2.0,57.49361436631945
1995.0,3.0,60.02532009548611
1995.0,4.0,61.254123263888886
1995.0,5.0,61.936762152777774
1995.0,6.0,63.04524468315972
1995.0,7.0,64.81178656684028
1995.0,8.0,64.61558973524305
1995.0,9.0,63.504611545138886
1995.0,10.0,64.21873372395834
1995.0,11.0,62.533197699652774
1995.0,12.0,60.54944661458333
1996.0,1.0,60.51544053819445
1996.0,2.0,58.516259765624994
1996.0,3.0,58.75008409288195
1996.0,4.0,62.12692057291666
1996.0,5.0,63.6138671875
1996.0,6.0,64.65627170138889
1996.0,7.0,65.53368055555555
1996.0,8.0,64.44211697048611
1996.0,9.0,64.99440104166666
1996.0,10.0,64.22454969618056
1996.0,11.0,63.942784288194446
1996.0,12.0,60.68054470486111
1997.0,1.0,59.186008029513886
1997.0,2.0,58.83125
1997.0,3.0,60.45185275607639
1997.0,4.0,60.639729817708336
1997.0,5.0,62.14049479166667
1997.0,6.0,65.06882866753472
1997.0,7.0,65.27665473090278
1997.0,8.0,64.47639973958334
1997.0,9.0,65.22060546875
1997.0,10.0,63.66753472222223
1997.0,11.0,61.98842230902778
1997.0,12.0,59.38279893663194
1998.0,1.0,57.709803602430554
1998.0,2.0,57.53452419704861
1998.0,3.0,59.25705837673611
1998.0,4.0,60.82210557725695
1998.0,5.0,61.23345269097222
1998.0,6.0,62.64095052083333
1998.0,7.0,63.2147705078125
1998.0,8.0,64.4096923828125
1998.0,9.0,64.36421983506945
1998.0,10.0,63.882847764756946
1998.0,11.0,63.02879231770834
1998.0,12.0,60.82111273871528
1999.0,1.0,59.79734700520834
1999.0,2.0,59.165049913194444
1999.0,3.0,59.76041666666667
1999.0,4.0,60.1606201171875
1999.0,5.0,61.957421875
1999.0,6.0,62.609836154513886
1999.0,7.0,63.03873969184028
1999.0,8.0,64.09233940972223
1999.0,9.0,63.51051974826389
1999.0,10.0,62.79399956597222
1999.0,11.0,61.752300347222224
1999.0,12.0,60.42872721354166
2000.0,1.0,58.41047092013889
2000.0,2.0,58.63383246527778
2000.0,3.0,59.51745334201389
2000.0,4.0,60.66461046006944
2000.0,5.0,62.34755316840278
2000.0,6.0,63.424991861979166
2000.0,7.0,65.20277777777778
2000.0,8.0,65.56635199652777
2000.0,9.0,64.97698567708333
2000.0,10.0,64.00817599826388
2000.0,11.0,62.55174153645834
2000.0,12.0,59.72893337673611
2001.0,1.0,59.80780978732639
2001.0,2.0,59.58347981770834
2001.0,3.0,59.394015842013886
2001.0,4.0,61.38309461805556
2001.0,5.0,61.45531955295139
2001.0,6.0,63.37598198784722
2001.0,7.0,64.73535427517362
2001.0,8.0,66.08361273871529
2001.0,9.0,65.29140625
2001.0,10.0,63.698879665798614
2001.0,11.0,63.59349500868055
2001.0,12.0,61.83798014322916
2002.0,1.0,60.42963595920139
2002.0,2.0,58.216650390625006
2002.0,3.0,59.81278483072917
2002.0,4.0,62.35088433159723
2002.0,5.0,63.74562174479166
2002.0,6.0,63.96525065104167
2002.0,7.0,65.5484836154514
2002.0,8.0,65.81163194444446
2002.0,9.0,64.77020941840277
2002.0,10.0,64.3973849826389
2002.0,11.0,61.972965494791666
2002.0,12.0,60.55830620659722
2003.0,1.0,58.76051703559028
2003.0,2.0,59.05366753472222
2003.0,3.0,60.61354709201389
2003.0,4.0,61.81473524305556
2003.0,5.0,62.54025607638889
2003.0,6.0,63.91519368489583
2003.0,7.0,65.35271538628473
2003.0,8.0,65.94922417534723
2003.0,9.0,65.23551432291666
2003.0,10.0,64.57170681423611
2003.0,11.0,62.98491753472223
2003.0,12.0,61.713886176215276
2004.0,1.0,60.22425672743056
2004.0,2.0,61.504947916666666
2004.0,3.0,61.42168511284722
2004.0,4.0,61.90657280815972
2004.0,5.0,64.37770182291666
2004.0,6.0,64.68539496527778
2004.0,7.0,64.85301649305556
2004.0,8.0,66.14525553385417
2004.0,9.0,65.22060004340278
2004.0,10.0,64.94440104166667
2004.0,11.0,63.68447808159722
2004.0,12.0,61.25517578125
2005.0,1.0,60.32214626736111
2005.0,2.0,59.687619357638894
2005.0,3.0,60.475314670138886
2005.0,4.0,61.91453450520834
2005.0,5.0,63.31781684027778
2005.0,6.0,64.63304850260417
2005.0,7.0,65.70841471354166
2005.0,8.0,65.17790798611111
2005.0,9.0,66.05635308159722
2005.0,10.0,63.920019531250006
2005.0,11.0,62.68883463541667
2005.0,12.0,60.43901095920138
2006.0,1.0,60.429926215277774
2006.0,2.0,58.60845269097222
2006.0,3.0,61.843348524305554
2006.0,4.0,60.437931315104166
2006.0,5.0,61.099178059895834
2006.0,6.0,63.51624891493056
2006.0,7.0,64.58600802951389
2006.0,8.0,65.63058268229167
2006.0,9.0,64.89466688368056
2006.0,10.0,64.93489040798612
2006.0,11.0,63.642358398437494
2006.0,12.0,60.75558268229167
2007.0,1.0,60.43109809027778
2007.0,2.0,58.556255425347224
2007.0,3.0,60.17151692708333
2007.0,4.0,60.18338216145834
2007.0,5.0,62.004269748263894
2007.0,6.0,63.66591796875001
2007.0,7.0,64.65044487847223
2007.0,8.0,64.476953125
2007.0,9.0,64.83855251736111
2007.0,10.0,63.48128255208333
2007.0,11.0,62.30728895399305
2007.0,12.0,61.67775607638889
2008.0,1.0,57.951329210069446
2008.0,2.0,58.04873589409722
2008.0,3.0,60.12399088541667
2008.0,4.0,61.08920355902778
2008.0,5.0,61.74726019965278
2008.0,6.0,63.00091688368056
2008.0,7.0,64.12235243055557
2008.0,8.0,64.02288953993056
2008.0,9.0,63.33431803385416
2008.0,10.0,63.57363281250001
2008.0,11.0,61.99600151909722
2008.0,12.0,60.914301215277774
2009.0,1.0,58.42119140625
2009.0,2.0,58.37758246527778
2009.0,3.0,58.713161892361114
2009.0,4.0,60.29069552951388
2009.0,5.0,63.155040147569444
2009.0,6.0,64.59071451822916
2009.0,7.0,65.42514919704861
2009.0,8.0,66.55672743055555
2009.0,9.0,65.03789333767361
2009.0,10.0,65.81158040364583
2009.0,11.0,63.65065375434028
2009.0,12.0,60.31935221354167
2010.0,1.0,59.95444878472222
2010.0,2.0,59.09223090277778
2010.0,3.0,59.915532769097226
2010.0,4.0,60.708468967013886
2010.0,5.0,62.87677951388889
2010.0,6.0,63.14351671006945
2010.0,7.0,63.65341796875
2010.0,8.0,64.18191189236111
2010.0,9.0,63.55252821180555
2010.0,10.0,64.03481987847223
2010.0,11.0,62.56961805555556
2010.0,12.0,61.745198567708336
2011.0,1.0,59.893164062500006
2011.0,2.0,60.91863878038195
2011.0,3.0,61.662548828125
2011.0,4.0,61.80518663194445
2011.0,5.0,63.367228190104164
2011.0,6.0,63.78859320746528
2011.0,7.0,63.29795735677084
2011.0,8.0,64.58976508246528
2011.0,9.0,63.87349717881945
2011.0,10.0,63.22439778645834
2011.0,11.0,62.857937282986114
2011.0,12.0,61.07491319444445
2012.0,1.0,59.933268229166664
2012.0,2.0,59.33859320746528
2012.0,3.0,60.38992241753472
2012.0,4.0,61.15948350694444
2012.0,5.0,61.94045138888889
2012.0,6.0,63.540898980034726
2012.0,7.0,63.98096516927083
2012.0,8.0,64.80297580295138
2012.0,9.0,64.17096625434027
2012.0,10.0,64.38148871527778
2012.0,11.0,62.426310221354164
2012.0,12.0,61.68052300347222
2013.0,1.0,60.14249403211805
2013.0,2.0,59.52073567708334
2013.0,3.0,59.854861111111106
2013.0,4.0,61.63444010416667
2013.0,5.0,64.06310763888888
2013.0,6.0,64.14242621527778
2013.0,7.0,65.40080837673611
2013.0,8.0,65.63209364149306
2013.0,9.0,65.46609157986111
2013.0,10.0,65.13164605034723
2013.0,11.0,64.03499348958333
2013.0,12.0,62.07001953125
2014.0,1.0,59.60133463541666
2014.0,2.0,62.32501085069445
2014.0,3.0,61.657649739583334
2014.0,4.0,62.710986328125
2014.0,5.0,63.77647569444444
2014.0,6.0,63.72958441840278
2014.0,7.0,66.0786593967014
2014.0,8.0,66.25474989149305
2014.0,9.0,66.57988823784723
2014.0,10.0,66.66195203993055
2014.0,11.0,64.19261610243055
2014.0,12.0,60.764621310763886
2015.0,1.0,59.30311414930556
2015.0,2.0,61.23701443142361
2015.0,3.0,60.979771592881946
2015.0,4.0,63.43477105034722
2015.0,5.0,63.35069986979167
2015.0,6.0,65.44732530381944
2015.0,7.0,68.10318739149307
2015.0,8.0,69.46526963975694
2015.0,9.0,68.8521701388889
2015.0,10.0,66.95190972222223
2015.0,11.0,66.05769314236112
2015.0,12.0,62.79612087673611
2016.0,1.0,60.215337456597226
2016.0,2.0,60.00709906684028
2016.0,3.0,61.74268663194444
2016.0,4.0,64.07810329861111
2016.0,5.0,64.43658854166667
2016.0,6.0,65.63778754340278
2016.0,7.0,67.03795030381944
2016.0,8.0,67.619482421875
2016.0,9.0,67.03050130208334
2016.0,10.0,66.44442545572917
2016.0,11.0,63.518223741319446
2016.0,12.0,62.83099500868055
2017.0,1.0,59.68291015625
2017.0,2.0,59.86849229600695
2017.0,3.0,62.803211805555556
2017.0,4.0,62.41701388888889
2017.0,5.0,63.481542968750006
2017.0,6.0,65.18396538628473
2017.0,7.0,66.5551513671875
2017.0,8.0,67.15826009114583
2017.0,9.0,66.4181369357639
2017.0,10.0,66.64530164930557
2017.0,11.0,63.90369466145833
2017.0,12.0,60.32131076388889
2018.0,1.0,60.08158637152778
2018.0,2.0,60.72252604166667
2018.0,3.0,61.37982313368056
2018.0,4.0,64.40451931423611
2018.0,5.0,64.31295301649305
2018.0,6.0,64.51982421875
2018.0,7.0,66.608740234375
2018.0,8.0,67.40220540364584
2018.0,9.0,66.73484157986111
2018.0,10.0,66.00491536458333
2018.0,11.0,63.12370876736111
2018.0,12.0,61.778125
2019.0,1.0,59.84783799913194
2019.0,2.0,59.31754557291667
2019.0,3.0,59.67829861111112
2019.0,4.0,63.13589409722222
2019.0,5.0,64.41761338975695
2019.0,6.0,66.28203667534723
2019.0,7.0,67.37903103298612
2019.0,8.0,68.52044813368056
2019.0,9.0,68.71351453993056
2019.0,10.0,66.77685818142362
2019.0,11.0,65.36421712239584
2019.0,12.0,64.26880967881945
2020.0,1.0,62.32562120225694
2020.0,2.0,60.34571668836806
2020.0,3.0,62.30738661024306
2020.0,4.0,62.91789008246528
2020.0,5.0,64.07577582465278
2020.0,6.0,65.72027452256944
2020.0,7.0,66.69867078993056
2020.0,8.0,67.23315972222223
2020.0,9.0,66.5061279296875
2020.0,10.0,65.97153862847222
2020.0,11.0,66.09354112413195
2020.0,12.0,63.40932074652778
2021.0,1.0,62.07164171006944
2021.0,2.0,60.75463053385417
2021.0,3.0,61.70636664496527
2021.0,4.0,61.38034939236111
2021.0,5.0,64.27871636284723
2021.0,6.0,64.77156575520834
2021.0,7.0,66.75813530815972
2021.0,8.0,66.08893229166667
2021.0,9.0,65.64420030381945
2021.0,10.0,64.57230631510417
2021.0,11.0,63.38133680555556
2021.0,12.0,62.719981553819444
2022.0,1.0,60.89791666666667
2022.0,2.0,61.042963324652774
2022.0,3.0,61.851399739583336
2022.0,4.0,63.62858615451388
2022.0,5.0,64.65283203125
2022.0,6.0,64.65085177951389
2022.0,7.0,66.37277560763889
2022.0,8.0,66.11596950954862
2022.0,9.0,66.89459092881944
2022.0,10.0,66.64096137152778
2022.0,11.0,64.58828667534722
2022.0,12.0,62.96010199652778
2023.0,1.0,61.42206759982639
2023.0,2.0,62.15349392361111
2023.0,3.0,62.6834228515625
2023.0,4.0,62.61767035590278
2023.0,5.0,63.530368381076386
2023.0,6.0,64.4532009548611
2023.0,7.0,65.81647406684027
2023.0,8.0,66.36328938802083
2023.0,9.0,65.81639539930555
2023.0,10.0,65.12591145833333
2023.0,11.0,64.22247178819444
2023.0,12.0,62.40432942708334
2024.0,1.0,60.91029188368056
2024.0,2.0,59.83759223090278
2024.0,3.0,61.597607421875
2024.0,4.0,62.730099826388894
2024.0,5.0,64.53339301215277
2024.0,6.0,64.90227322048611
2024.0,7.0,65.67991265190972
2024.0,8.0,66.76950412326389
2024.0,9.0,66.2541748046875
2024.0,10.0,65.46809082031251
